Entry	ParticleIdx	Alcove	PDG	X	Y	Z	Energy	ImpWt	IsExtra
5205	3	1	-13	-102.577	-78.9249	23566.5	0.171144	2.5	1
5206	0	1	-13	118.038	-58.3373	23564.4	6.4468	1.07143	1
5206	1	2	-13	122.386	-45.5931	24461.1	1.30986	1.07143	1
5206	2	1	-13	121.98	-66.4868	23565.3	15.2707	1.07143	1
5206	3	2	-13	105.537	-75.2891	24464.1	9.74694	1.07143	1
5206	4	3	-13	104.397	-84.8786	24875.5	6.59058	1.07143	1
5207	0	1	-13	-52.3397	-121.99	23570.9	1.8981	1.36364	-1
5207	1	2	-13	-57.7508	-116.166	24468.3	3.56235	1.36364	1
5207	2	1	-13	-24.7193	-119.731	23570.7	1.93092	1.36364	1
5207	3	2	-13	-41.1425	-124.92	24469.1	1.16419	1.36364	1
5207	4	2	-13	-66.5106	-118.082	24468.4	1.0697	1.36364	1
5208	0	1	-13	27.0669	2.84333	23558.2	4.43915	2.72727	1
5208	1	1	-13	-4.02389	-19.7692	23560.5	1.88727	2.72727	1
5208	2	1	-13	34.1799	-66.833	23565.3	2.82734	2.72727	1
5208	3	1	-13	26.1207	1.58478	23558.4	3.31487	2.72727	1
5208	4	1	-13	26.3152	26.3146	23555.9	2.09463	2.72727	1
5209	0	1	-13	18.2055	116.815	23546.7	0.320237	1.15385	1
5210	0	1	-13	-23.6947	-11.5786	23559.7	3.35413	2	1
5211	0	1	-13	-60.2257	91.6238	23549.2	2.50487	2.5	1
5212	0	1	-13	79.179	94.2384	23549	8.45789	1.30435	-1
5212	1	2	-13	38.8122	46.7568	24451.7	1.7625	1.30435	-1
5213	0	1	-13	-123.593	54.0167	23553.1	1.32861	1.57895	1
5213	1	1	-13	-74.9866	15.881	23556.9	4.35112	1.57895	1
5213	2	1	-13	-105.255	-40.6197	23562.6	2.70454	1.57895	1
5214	0	2	-13	93.2894	-77.1991	24464.3	5.86024	1	1
5214	1	3	-13	72.3778	-71.801	24874.1	3.17749	1	1
5214	2	3	-13	124.966	-118.303	24878.8	3.95818	1	1
5214	3	2	-13	124.174	-107.789	24467.4	10.2635	1	1
5215	0	1	-13	-0.196226	60.7358	23552.4	5.08542	2	1
5216	0	1	-13	8.7933	119.08	23546.5	0.339439	2.14286	1
5217	0	1	-13	4.50379	19.551	23556.6	1.17251	3.33333	-1
5217	1	1	-13	33.6898	84.1539	23550	1.53522	3.33333	1
5217	2	1	-13	-41.0675	7.64599	23557.8	0.970057	3.33333	1
5217	3	1	-13	10.7748	23.7337	23556.1	2.58684	3.33333	1
5217	4	1	-13	46.2905	-26.9889	23561.3	1.47298	3.33333	1
5217	5	1	-13	54.1367	36.561	23554.8	0.227552	3.33333	1
5217	6	1	-13	-2.4972	10.9283	23557.4	1.56267	3.33333	1
5218	0	1	-13	11.0196	65.517	23551.9	1.62998	3.71901	1
5219	0	1	13	123.58	116.229	23546.8	1.82499	1.30435	1
5220	0	1	-13	101.783	55.8459	23552.9	1.88111	2.5	1
5221	0	1	-13	43.2133	28.9755	23555.6	0.485396	5	1
5222	0	1	-13	-22.897	108.141	23547.6	0.350729	4.28571	1
5222	1	1	-13	-33.8177	30.5844	23555.4	0.346216	4.28571	1
5223	0	1	13	-87.4943	30.2749	23555.5	1.6686	1.30435	-1
5223	1	1	13	-106.413	23.6503	23556.1	7.39584	1.30435	1
5223	2	2	13	-96.5011	32.2214	24453.2	1.24122	1.30435	1
5223	3	1	13	-114.521	-2.35198	23558.8	5.64373	1.30435	1
5223	4	1	13	-104.27	18.6867	23556.6	1.59588	1.30435	1
5223	5	1	13	-88.4623	24.5893	23556	6.36679	1.30435	1
5223	6	2	13	-83.358	92.5857	24447.1	0.910776	1.30435	1
5223	7	1	13	-112.779	21.2725	23556.4	2.66526	1.30435	1
5223	8	1	13	-110.531	12.013	23557.3	11.2368	1.30435	1
5223	9	2	13	-111.556	0.607664	24456.4	6.08226	1.30435	1
5223	10	3	13	-117.35	-12.1659	24868.1	2.64861	1.30435	1
5224	0	1	-13	-85.6862	29.227	23555.6	3.82173	2.5	1
5224	1	1	-13	-62.9837	-3.50743	23558.9	0.592332	2.5	1
5224	2	1	-13	-40.7933	63.4273	23552.1	3.28618	2.5	1
5224	3	1	-13	-79.5064	11.3124	23557.4	3.08191	2.5	1
5225	0	1	-13	-39.0059	-123.746	23571.1	0.390595	3.75	1
5225	1	1	-13	-94.9808	59.0139	23552.6	0.569749	3.75	1
5226	0	1	-13	-19.585	52.5973	23553.2	2.24615	2.14286	1
5226	1	1	-13	-43.8981	41.5995	23554.3	4.45979	2.14286	1
5227	0	2	-13	-24.5182	107.276	24445.6	3.95089	1.57895	1
5227	1	3	-13	-10.8984	101.425	24856.6	3.04325	1.57895	1
5228	0	1	-13	-13.765	-49.721	23563.6	0.163748	6.76692	1
5228	1	1	-13	22.0622	29.2377	23555.6	0.243339	6.76692	1
5228	2	1	-13	-18.9491	-10.192	23559.6	0.502376	6.76692	1
5229	0	1	-13	-89.6354	-107.731	23569.5	0.376471	2.14286	1
5230	0	1	-13	28.4411	84.8282	23549.9	0.82606	2.30769	1
5230	1	1	-13	45.608	-90.8216	23567.7	2.70853	2.30769	1
5231	0	1	-13	14.5717	57.4389	23552.7	0.954648	4.28571	-1
5231	1	1	-13	23.46	55.9063	23552.9	0.0637294	4.28571	1
5232	0	1	-13	-55.3235	93.0093	23549.1	1.47304	3.33333	-1
5232	1	1	-13	-11.6764	-6.76666	23559.2	1.62379	3.33333	1
5232	2	1	-13	-52.6738	-15.5589	23560.1	0.403779	3.33333	1
5232	3	1	-13	-71.2476	77.7981	23550.6	0.563484	3.33333	1
5232	4	1	-13	-79.3819	25.064	23556	1.0568	3.33333	1
5232	5	1	-13	-21.8253	89.1251	23549.5	1.21263	3.33333	1
5232	6	1	-13	-44.7821	19.6196	23556.5	1.87334	3.33333	1
5233	0	1	-13	-2.57812	-107.408	23569.4	11.144	1	-1
5233	1	2	-13	-3.02018	-111.209	24467.7	4.95754	1	-1
5233	2	3	-13	-15.8814	-111.237	24878.1	1.48519	1	-1
5233	3	1	-13	88.5539	-29.789	23561.6	18.4228	1	1
5233	4	2	-13	113.468	-28.5047	24459.4	12.8013	1	1
5233	5	3	-13	124.502	-25.111	24869.4	9.19383	1	1
5233	6	1	-13	-75.9271	-0.567671	23558.6	5.45649	1	1
5233	7	2	-13	-101.966	34.6419	24453	0.225335	1	1
5233	8	1	-13	66.89	-29.5538	23561.5	16.0746	1	1
5233	9	2	-13	70.693	-30.6474	24459.6	9.20043	1	1
5233	10	3	-13	72.13	-33.1199	24870.2	6.25032	1	1
5233	11	1	-13	108.529	-125.286	23571.2	4.71416	1	1
5233	12	1	-13	40.9913	6.72063	23557.9	15.7325	1	1
5233	13	2	-13	37.8797	6.65378	24455.8	9.31452	1	1
5233	14	3	-13	39.5343	3.20005	24866.5	6.18505	1	1
5234	0	1	-13	-4.29364	23.7667	23556.1	0.212314	2.14286	1
5235	0	1	13	-79.7234	32.3037	23555.3	22.6159	1	-1
5235	1	2	13	-77.9995	30.0336	24453.4	17.054	1	-1
5235	2	3	13	-81.3692	27.8685	24864	14.1511	1	-1
5235	3	1	13	-76.8364	35.2278	23555	27.6618	1	1
5235	4	2	13	-72.3074	36.3278	24452.8	22.2652	1	1
5235	5	3	13	-69.4783	35.4205	24863.3	19.132	1	1
5235	6	1	13	-87.1421	30.7278	23555.4	34.2691	1	1
5235	7	2	13	-91.3852	30.6995	24453.4	28.7968	1	1
5235	8	3	13	-94.4191	32.4496	24863.6	25.9377	1	1
5235	9	1	13	-96.9846	25.8157	23555.9	26.0495	1	1
5235	10	2	13	-87.8722	19.9316	24454.5	20.6047	1	1
5235	11	3	13	-85.8364	17.7693	24865	17.7094	1	1
5235	12	1	13	-87.9976	25.4943	23555.9	20.4464	1	1
5235	13	2	13	-90.3278	9.29073	24455.5	14.4132	1	1
5235	14	3	13	-89.5199	-5.09567	24867.4	11.1137	1	1
5235	15	1	13	-88.4726	39.2865	23554.6	29.4085	1	1
5235	16	2	13	-77.0523	39.7519	24452.4	7.37544	1	1
5235	17	3	13	-75.2816	43.9213	24862.4	4.71362	1	1
5235	18	1	13	-105.708	34.8875	23555	16.3535	1	1
5235	19	2	13	-109.261	30.3886	24453.4	11.3963	1	1
5235	20	3	13	-107.288	26.3893	24864.2	6.17411	1	1
5235	21	1	13	-87.8432	39.2538	23554.6	23.0033	1	1
5235	22	2	13	-88.5877	36.96	24452.7	17.5462	1	1
5235	23	3	13	-86.241	34.6894	24863.3	14.3009	1	1
5235	24	1	13	-103.881	9.74417	23557.5	18.4688	1	1
5235	25	2	13	-99.5701	-34.136	24459.9	12.02	1	1
5235	26	3	13	-95.6744	-53.2891	24872.2	8.9328	1	1
5235	27	1	13	-98.1997	17.0506	23556.8	24.4424	1	1
5235	28	2	13	-116.119	6.8923	24455.8	17.5995	1	1
5235	29	1	13	-107.105	37.6714	23554.7	20.4941	1	1
5235	30	2	13	-110.918	30.2928	24453.4	14.9757	1	1
5235	31	3	13	-112.29	21.8635	24864.6	9.19158	1	1
5236	0	1	-13	93.7816	-19.4373	23560.5	1.8094	3.75	1
5236	1	1	-13	2.16688	-69.6147	23565.6	0.559327	3.75	1
5237	0	1	-13	53.1166	-125.266	23571.2	8.01174	1.2	1
5237	1	2	-13	84.2895	-93.8802	24466	2.55808	1.2	1
5238	0	1	-13	-74.308	-37.242	23562.3	5.34159	1.875	1
5238	1	2	-13	-37.7835	-60.1071	24462.6	0.127566	1.875	1
5238	2	1	-13	-81.5758	67.2847	23551.7	6.88438	1.875	1
5238	3	2	-13	-75.41	111.627	24445.2	1.70454	1.875	1
5239	0	1	-13	-84.9666	83.1882	23550.1	0.476152	4.28571	1
5239	1	1	-13	-9.53048	33.7777	23555.1	0.391559	4.28571	1
5240	0	1	-13	-30.8691	42.944	23554.2	0.168066	3.33333	1
5240	1	1	-13	-25.1119	-68.7604	23565.5	0.192805	3.33333	1
5240	2	1	-13	-84.7091	-4.91428	23559	1.09246	3.33333	1
5241	0	1	-13	-2.73637	-29.9564	23561.6	0.678592	3	1
5241	1	1	-13	-58.9753	-24.4933	23561	0.382815	3	1
5241	2	1	-13	-36.452	-44.2991	23563	2.03582	3	1
5241	3	1	-13	0.433031	-25.5029	23561.1	0.228435	3	1
5241	4	1	-13	92.1684	-36.4278	23562.2	1.14929	3	1
5241	5	1	-13	12.4315	-55.4113	23564.1	1.75825	3	1
5242	0	1	13	-51.8474	-56.7071	23564.3	8.07713	1	1
5242	1	2	13	15.0462	-72.7266	24463.8	2.4156	1	1
5243	0	1	-13	-72.806	27.1613	23555.8	1.83259	3.33333	1
5243	1	1	-13	-41.8069	-32.2453	23561.8	0.49281	3.33333	1
5243	2	1	-13	-38.7477	34.1248	23555.1	0.57658	3.33333	1
5243	3	1	-13	-39.6764	-12.5991	23559.8	1.73837	3.33333	1
5243	4	1	-13	-74.639	-38.8446	23562.5	1.2693	3.33333	1
5243	5	1	-13	-30.1069	21.6758	23556.3	2.78846	3.33333	1
5243	6	1	-13	-70.8154	52.1405	23553.2	1.08996	3.33333	1
5244	0	2	-13	55.3842	120.319	24444.3	3.25719	1.5	1
5244	1	3	-13	56.731	112.583	24855.4	3.25256	1.5	1
5245	0	1	13	90.5717	119.178	23546.5	2.87586	1.03448	1
5245	1	1	13	41.3585	110.286	23547.4	0.619411	1.03448	1
5246	0	1	-13	32.8574	-36.5441	23562.2	0.578821	3.75	1
5246	1	1	-13	15.8245	-20.3779	23560.6	1.12348	3.75	1
5247	0	1	-13	53.3961	-95.1738	23568.2	11.6493	1.30435	1
5247	1	2	-13	30.7727	-101.381	24466.8	5.46137	1.30435	1
5247	2	3	-13	-4.52315	-104.335	24877.4	2.56316	1.30435	1
5247	3	1	-13	21.0432	-67.443	23565.4	5.84772	1.30435	1
5247	4	1	-13	55.6648	-85.6362	23567.2	9.79957	1.30435	1
5247	5	2	-13	60.3603	-104.075	24467	4.07442	1.30435	1
5247	6	3	-13	63.097	-77.4093	24874.7	1.20934	1.30435	1
5247	7	1	-13	88.348	-88.0153	23567.5	7.63557	1.30435	1
5247	8	2	-13	110.823	-79.6588	24464.6	2.00047	1.30435	1
5247	9	1	-13	94.7026	-86.0283	23567.3	8.18203	1.30435	1
5247	10	1	-13	86.4901	-94.771	23568.1	8.60434	1.30435	1
5247	11	2	-13	95.7824	-98.1315	24466.4	3.3443	1.30435	1
5247	12	1	-13	59.5834	-83.2878	23567	7.14327	1.30435	1
5247	13	2	-13	52.0915	-85.5395	24465.1	1.63719	1.30435	1
5248	0	1	13	57.707	-7.76656	23559.3	0.0985689	1.15385	1
5249	0	1	-13	-44.6741	-7.33965	23559.3	19.206	1	1
5249	1	2	-13	-49.0461	-21.9957	24458.7	13.49	1	1
5249	2	3	-13	-48.1711	-27.7966	24869.7	10.2862	1	1
5249	3	1	-13	11.8384	-23.3033	23560.9	15.6521	1	1
5249	4	2	-13	14.5739	-17.0222	24458.2	7.61531	1	1
5249	5	3	-13	3.26971	-11.8553	24868.1	4.13169	1	1
5249	6	1	-13	23.1458	10.0701	23557.5	27.1777	1	1
5249	7	2	-13	43.2956	5.69314	24455.9	19.7092	1	1
5249	8	3	-13	50.6179	5.48958	24866.3	16.6844	1	1
5249	9	1	-13	27.1978	32.6811	23555.2	28.4487	1	1
5249	10	2	-13	27.1711	31.2795	24453.3	22.3089	1	1
5249	11	3	-13	31.4369	28.5116	24864	18.2582	1	1
5249	12	1	-13	-25.6504	63.0374	23552.1	27.9804	1	1
5249	13	2	-13	-31.7551	66.1806	24449.8	21.1007	1	1
5249	14	3	-13	-34.301	66.9367	24860.1	18.0601	1	1
5249	15	1	-13	-54.5141	66.2421	23551.8	16.9198	1	1
5249	16	2	-13	-65.3847	73.0558	24449.1	11.3206	1	1
5249	17	3	-13	-72.9465	77.4501	24859	7.64684	1	1
5249	18	1	-13	61.7814	48.6199	23553.6	17.5365	1	1
5249	19	2	-13	70.3581	45.2245	24451.9	10.3705	1	1
5249	20	3	-13	69.5006	52.9304	24861.5	6.08403	1	1
5250	0	1	-13	-81.0399	31.2748	23555.4	1.45445	3	1
5251	0	1	-13	-93.2886	52.5509	23553.2	10.3462	1.66667	-1
5251	1	2	-13	-122.564	44.9627	24451.9	5.06585	1.66667	-1
5252	0	1	-13	-6.0682	87.4056	23549.7	17.6839	1	-1
5252	1	2	-13	1.58628	86.2916	24447.7	12.0082	1	-1
5252	2	3	-13	-2.98733	96.1688	24857.1	8.92446	1	-1
5252	3	1	-13	-18.2581	97.7396	23548.6	17.2637	1	1
5252	4	2	-13	-10.7887	87.9844	24447.6	10.3421	1	1
5252	5	3	-13	1.97721	80.8056	24858.7	7.42434	1	1
5252	6	1	-13	-26.9656	117.695	23546.6	12.6607	1	1
5252	7	1	-13	-20.8365	113.842	23547	22.8561	1	1
5252	8	1	-13	-29.2259	110.113	23547.4	20.7762	1	1
5252	9	1	-13	-2.2017	115.791	23546.8	18.3419	1	1
5252	10	1	-13	-16.3322	118.035	23546.6	20.3943	1	1
5252	11	1	-13	-18.9075	102.185	23548.2	9.01526	1	1
5252	12	2	-13	-36.4572	61.3763	24450.3	3.20915	1	1
5252	13	3	-13	-62.3435	60.2826	24860.7	0.537129	1	1
5252	14	1	-13	8.2571	100.449	23548.4	14.2274	1	1
5252	15	2	-13	41.4878	97.4775	24446.6	7.87891	1	1
5252	16	3	-13	58.3824	94.8987	24857.2	6.02125	1	1
5252	17	1	-13	12.6748	101.034	23548.3	16.6028	1	1
5252	18	2	-13	43.4711	111.396	24445.2	14.9407	1	1
5252	19	3	-13	58.1799	116.625	24855	14.9369	1	1
5253	0	1	-13	26.1251	8.28421	23557.7	0.115805	6.52174	1
5254	0	1	-13	-77.2212	3.14102	23558.2	6.30026	2	1
5254	1	2	-13	-101.212	29.0961	24453.5	0.915511	2	1
5255	0	1	-13	64.569	68.9476	23551.5	25.2487	1	1
5255	1	2	-13	69.631	63.9128	24450	18.5579	1	1
5255	2	3	-13	71.3952	58.4571	24860.9	15.2041	1	1
5255	3	1	-13	110.117	14.0108	23557.1	25.9704	1	1
5255	4	2	-13	118.762	17.3306	24454.7	20.55	1	1
5255	5	3	-13	124.979	21.5144	24864.7	16.4371	1	1
5255	6	1	-13	14.2294	-37.8473	23562.4	8.22725	1	1
5255	7	2	-13	36.8845	-32.9234	24459.8	2.44008	1	1
5255	8	1	-13	119.932	-92.8018	23567.9	1.14907	1	1
5255	9	1	-13	24.4677	62.0351	23552.2	18.8326	1	1
5255	10	2	-13	13.3369	75.1094	24448.9	10.9968	1	1
5255	11	3	-13	7.64196	74.4835	24859.3	8.05698	1	1
5256	0	1	13	-83.3724	18.5895	23556.6	0.670635	1.57895	1
5257	0	1	-13	59.9854	-26.4877	23561.2	0.855015	3.33333	-1
5257	1	1	-13	2.39245	-17.6816	23560.3	1.16789	3.33333	1
5257	2	1	-13	-24.5811	7.42528	23557.8	2.09219	3.33333	1
5257	3	1	-13	43.3051	-31.6651	23561.7	0.8552	3.33333	1
5257	4	1	-13	-20.5986	-9.69043	23559.5	2.65528	3.33333	1
5257	5	1	-13	-25.5656	-46.6688	23563.3	1.50709	3.33333	1
5257	6	1	-13	3.16321	-19.8316	23560.5	0.669409	3.33333	1
5257	7	1	-13	26.6109	6.83543	23557.8	1.21869	3.33333	1
5258	0	1	-13	-93.7359	3.05425	23558.2	0.910582	3.75	1
5258	1	1	-13	-34.7705	-2.45173	23558.8	1.20143	3.75	1
5258	2	1	-13	-23.3166	42.339	23554.2	0.94402	3.75	1
5258	3	1	-13	22.0913	24.3989	23556.1	0.58007	3.75	1
5259	0	1	-13	66.5077	-63.9491	23565	0.652144	3.75	1
5259	1	1	-13	80.731	-46.2704	23563.2	0.575133	3.75	1
5260	0	1	13	-74.0144	-47.5475	23563.4	10.7208	1	1
5260	1	2	13	-87.1082	-50.7129	24461.6	4.50929	1	1
5260	2	3	13	-97.6502	-59.8993	24872.9	1.84521	1	1
5260	3	1	13	-102.263	47.189	23553.7	2.27668	1	1
5260	4	1	13	-41.5318	-4.77762	23559	7.52309	1	1
5260	5	2	13	-45.3886	15.3318	24454.9	1.75792	1	1
5261	0	1	-13	9.39312	-1.36778	23558.7	2.2144	3.75	1
5261	1	1	-13	38.1438	-51.81	23563.8	0.560766	3.75	1
5261	2	1	-13	58.8537	-57.9007	23564.4	1.87264	3.75	1
5261	3	1	-13	107.95	18.7799	23556.6	0.681208	3.75	1
5261	4	1	-13	54.5821	22.9885	23556.2	0.554847	3.75	1
5261	5	1	-13	30.6286	-32.1069	23561.8	0.99961	3.75	1
5261	6	1	-13	45.5038	-15.8175	23560.1	1.54673	3.75	1
5262	0	1	-13	-102.033	74.3896	23551	0.0859385	1.2	1
5263	0	1	-13	20.1966	48.4353	23553.6	5.88671	1.5	1
5263	1	2	-13	14.2218	47.3375	24451.7	0.402877	1.5	1
5264	0	1	-13	21.9399	0.498992	23558.5	1.08864	3.75	1
5264	1	1	-13	63.8512	45.2969	23553.9	0.653969	3.75	1
5264	2	1	-13	-17.3531	65.9771	23551.8	1.44081	3.75	1
5265	0	1	-13	5.07921	-47.1873	23563.3	0.54548	3.75	1
5265	1	1	-13	13.1076	-6.82114	23559.2	1.7253	3.75	1
5265	2	1	-13	8.43178	-52.0112	23563.8	1.27465	3.75	1
5265	3	1	-13	-4.8737	-7.01212	23559.2	0.0628837	3.75	1
5265	4	1	-13	-9.47514	-23.8377	23560.9	0.241643	3.75	1
5265	5	1	-13	9.53087	-33.8633	23562	2.1368	3.75	1
5266	0	1	-13	42.163	-14.8023	23560	2.38458	2.30769	-1
5266	1	1	-13	18.0743	-73.9167	23566	2.88773	2.30769	1
5266	2	1	-13	39.9241	-78.0634	23566.4	3.29103	2.30769	1
5266	3	1	-13	37.5871	-57.3815	23564.3	4.24812	2.30769	1
5266	4	1	-13	71.8584	-35.4406	23562.1	4.49693	2.30769	1
5266	5	1	-13	104.281	-70.1939	23565.6	2.77654	2.30769	1
5266	6	1	-13	38.6769	-52.1351	23563.8	3.9175	2.30769	1
5266	7	1	-13	64.746	-24.3692	23561	4.92784	2.30769	1
5266	8	1	-13	34.7516	-14.7135	23560	3.59733	2.30769	1
5266	9	1	-13	74.3599	-16.6697	23560.2	3.77512	2.30769	1
5267	0	1	-13	-48.4194	12.7136	23557.2	0.920872	3.33333	1
5267	1	1	-13	-65.897	-74.7891	23566.1	0.866787	3.33333	1
5267	2	1	-13	25.1305	-24.9096	23561.1	0.304214	3.33333	1
5267	3	1	-13	-43.7267	-2.7553	23558.8	0.787838	3.33333	1
5268	0	1	-13	-31.0225	-112.986	23570	0.461602	2.72727	-1
5268	1	1	-13	87.8477	-12.4842	23559.8	0.2351	2.72727	1
5268	2	1	-13	84.9314	-46.0618	23563.2	0.351627	2.72727	1
5268	3	1	-13	54.9755	-72.4242	23565.9	2.58115	2.72727	1
5269	0	1	-13	-84.1621	-74.6935	23566.1	0.188821	2.5	1
5269	1	1	-13	-49.1226	-7.15428	23559.3	1.29752	2.5	1
5269	2	1	-13	-62.7654	14.1047	23557.1	2.37284	2.5	1
5269	3	1	-13	-100.529	-69.7074	23565.6	1.47558	2.5	1
5270	0	2	-13	60.1939	103.934	24445.9	6.96905	1.11111	1
5270	1	3	-13	52.3497	92.4615	24857.5	5.38473	1.11111	1
5271	0	1	-13	93.0833	28.5318	23555.6	4.19818	4.94505	-1
5271	1	1	-13	82.5434	25.7206	23555.9	4.49243	4.94505	1
5271	2	1	-13	88.1807	20.3457	23556.5	6.51011	4.94505	1
5271	3	2	-13	119.267	49.3295	24451.5	1.53402	4.94505	1
5271	4	1	-13	105.493	16.0021	23556.9	2.26985	4.94505	1
5271	5	1	-13	69.8003	-2.16339	23558.8	1.87009	4.94505	1
5271	6	1	-13	90.6574	5.45365	23558	5.57847	4.94505	1
5271	7	2	-13	111.041	1.77579	24456.3	0.326136	4.94505	1
5271	8	1	-13	78.8159	33.6012	23555.1	1.37157	4.94505	1
5271	9	1	-13	78.7422	-16.7286	23560.2	1.75783	4.94505	1
5271	10	1	-13	89.0374	18.9168	23556.6	1.85293	4.94505	1
5271	11	1	-13	83.7878	8.43594	23557.7	2.68572	4.94505	1
5271	12	1	-13	88.9032	20.21	23556.5	3.73142	4.94505	1
5272	0	1	-13	13.8761	-26.2141	23561.2	0.380427	3.75	1
5272	1	1	-13	-37.7367	23.2968	23556.2	0.509529	3.75	1
5272	2	1	-13	-89.3671	-14.8712	23560	1.91768	3.75	1
5272	3	1	-13	-34.2612	-20.6478	23560.6	1.44397	3.75	1
5273	0	1	-13	95.5567	42.9522	23554.2	0.932763	1.66667	1
5274	0	1	-13	18.8431	-28.0963	23561.4	2.72931	3	1
5274	1	1	-13	-22.7246	8.21911	23557.7	0.700321	3	1
5274	2	1	-13	-17.6214	-16.7756	23560.2	0.906078	3	1
5275	0	1	-13	-53.8948	66.2857	23551.8	17.0972	1	-1
5275	1	2	-13	-47.6804	80.7873	24448.3	9.54454	1	-1
5275	2	3	-13	-40.2978	94.397	24857.3	6.49524	1	-1
5275	3	1	-13	-70.0179	40.2524	23554.5	23.3587	1	1
5275	4	2	-13	-67.8562	38.5872	24452.6	13.1543	1	1
5275	5	3	-13	-61.0435	30.1071	24863.8	9.66092	1	1
5275	6	1	-13	-52.3827	46.0435	23553.9	20.4599	1	1
5275	7	2	-13	-50.6791	31.5889	24453.3	10.1942	1	1
5275	8	3	-13	-46.9071	18.5323	24865	7.47802	1	1
5275	9	1	-13	-92.3199	49.8523	23553.5	19.3999	1	1
5275	10	2	-13	-97.5555	44.7807	24451.9	13.2244	1	1
5275	11	3	-13	-100.672	39.7543	24862.8	10.3309	1	1
5275	12	1	-13	-79.9491	59.3343	23552.5	25.8105	1	1
5275	13	2	-13	-74.7974	58.3743	24450.6	18.8451	1	1
5275	14	3	-13	-66.0541	53.9764	24861.4	16.0118	1	1
5275	15	1	-13	-55.7866	53.826	23553.1	14.8318	1	1
5275	16	2	-13	-62.2725	58.932	24450.5	9.46402	1	1
5275	17	3	-13	-69.4519	64.6656	24860.3	6.67044	1	1
5275	18	1	-13	-74.2131	61.6547	23552.3	26.7953	1	1
5275	19	2	-13	-76.0378	64.7484	24449.9	19.8295	1	1
5275	20	3	-13	-80.145	67.6749	24860	16.3165	1	1
5275	21	1	-13	-89.6269	73.7094	23551.1	15.0114	1	1
5275	22	2	-13	-111.757	90.9922	24447.3	9.30722	1	1
5275	23	1	-13	-60.5033	74.9932	23550.9	22.9618	1	1
5275	24	2	-13	-60.3551	85.4796	24447.8	16.0632	1	1
5275	25	3	-13	-59.7053	96.4736	24857.1	13.1316	1	1
5275	26	1	-13	-82.2685	54.6177	23553	27.5904	1	1
5275	27	2	-13	-95.8958	62.3183	24450.2	20.8383	1	1
5275	28	3	-13	-102.506	61.8773	24860.6	17.3465	1	1
5275	29	1	-13	-69.3589	54.1122	23553	29.0972	1	1
5275	30	2	-13	-64.2124	49.3669	24451.5	22.9081	1	1
5275	31	3	-13	-58.066	45.003	24862.3	19.8165	1	1
5276	0	1	-13	-33.2537	-4.55933	23559	1.82646	1.76471	1
5277	0	1	-13	-76.3055	6.69497	23557.9	1.58628	3.33333	1
5277	1	1	-13	-43.5785	57.7985	23552.7	0.442209	3.33333	1
5278	0	1	-13	-92.8394	47.5479	23553.7	0.691981	3.75	1
5278	1	1	-13	20.6053	-0.599938	23558.6	0.333433	3.75	1
5278	2	1	-13	33.2687	44.6418	23554	1.62756	3.75	1
5279	0	1	-13	-9.4088	67.3081	23551.7	0.676386	3.33333	1
5280	0	1	13	-110.188	17.1797	23556.8	7.31164	1	-1
5280	1	2	13	-105.35	16.7683	24454.8	1.96874	1	-1
5280	2	2	13	-108.946	-10.8204	24457.6	9.15343	1	1
5280	3	3	13	-93.8066	-29.3709	24869.8	5.84966	1	1
5280	4	2	13	-74.8182	-62.5568	24462.8	0.451813	1	1
5280	5	1	13	-120.488	38.3287	23554.6	7.72207	1	1
5280	6	2	13	-124.517	13.899	24455.1	2.57758	1	1
5281	0	1	-13	56.3552	-80.8988	23566.7	3.58337	1.36364	1
5282	0	1	-13	-77.6054	109.826	23547.4	0.168693	1.76471	1
5282	1	1	-13	-29.0115	106.779	23547.7	3.01727	1.76471	1
5282	2	1	-13	-58.4413	93.497	23549.1	1.15791	1.76471	1
5282	3	1	-13	-41.494	98.6631	23548.5	3.17443	1.76471	1
5283	0	1	-13	44.3096	-54.3581	23564	1.56628	3.33333	1
5283	1	1	-13	77.116	-80.9916	23566.7	0.436717	3.33333	1
5283	2	1	-13	1.9496	-82.1941	23566.9	0.699681	3.33333	1
5283	3	1	-13	60.1653	-73.4452	23566	1.86479	3.33333	1
5283	4	1	-13	55.5992	-86.9237	23567.3	0.994951	3.33333	1
5283	5	1	-13	46.0088	-39.038	23562.5	1.97239	3.33333	1
5284	0	1	-13	-77.3154	-112.484	23569.9	0.812527	1.875	1
5284	1	1	-13	-25.8497	-126.241	23571.3	2.9401	1.875	1
5284	2	1	-13	-92.2841	-107.918	23569.5	1.74655	1.875	1
5285	0	1	-13	6.94215	3.32097	23558.2	0.716373	3.33333	-1
5285	1	1	-13	45.3878	33.1754	23555.2	0.659746	3.33333	1
5285	2	1	-13	64.4454	58.5617	23552.6	0.607303	3.33333	1
5285	3	1	-13	-26.5821	53.1319	23553.1	0.236737	3.33333	1
5285	4	1	-13	42.905	54.5299	23553	0.419807	3.33333	1
5285	5	1	-13	14.823	26.2899	23555.9	1.63292	3.33333	1
5285	6	1	-13	0.304979	44.6723	23554	1.26	3.33333	1
5285	7	1	-13	33.6028	93.4913	23549.1	0.118851	3.33333	1
5286	0	1	-13	91.2165	-14.266	23560	1.22294	3.75	1
5286	1	1	-13	101.394	-7.13699	23559.3	0.621048	3.75	1
